batsman,country,total_runs,run_rate,average_score,team_score,opponent_mean,player_of_the_match,winning_contribution,run_rate_effectiveness,correlation,no_of_matches_batsman,batsman_score,batsman_quantile
Kraigg Brathwaite,West Indies,115,0.539906103286385,23.0,3.3519486625575734,3.1617055711829245,0,0.01557285873192436,0.4375,0.023676490284680246,5,2.0834911250618102,1
Ishant Sharma,India,0,0.0,0.0,4.1459778752930765,10.0,0,0.0,0.0,0.01,1,2.044896774225406,1
Farveez Maharoof,Sri Lanka,2,0.6666666666666666,2.0,2.112409752405181,9.048794121014787,0,0.0,0.0,0.01,1,2.0316465590665533,1
Shehan Jayasuriya,Sri Lanka,40,0.5633802816901409,20.0,2.112409752405181,3.3519486625575734,0,0.015358361774744027,0.75,-1.0,2,1.9721025111117754,1
Asela Gunaratne,Sri Lanka,24,0.75,12.0,2.112409752405181,3.3519486625575734,0,0.010238907849829351,0.8571428571428571,-1.0,2,1.968345245517544,1
Lahiru Thirimanne,Sri Lanka,2,0.6666666666666666,2.0,2.112409752405181,8.68508057265325,0,0.0,0.0,0.01,1,1.9605996376902481,1
Jasprit Bumrah,India,0,0.0,0.0,4.1459778752930765,8.68508057265325,0,0.0,0.0,0.01,1,1.7880436061437501,1
Chaminda Bandara,Sri Lanka,1,0.3333333333333333,1.0,2.112409752405181,9.048794121014787,0,0.0,0.0,0.01,1,1.7467524136618569,1
Rahat Ali,Pakistan,0,0.0,0.0,3.8612361170347542,8.68508057265325,0,0.0,0.0,0.01,1,1.7324228424887733,1
Mohammad Irfan,Pakistan,0,0.0,0.0,3.8612361170347542,8.68508057265325,0,0.0,0.0,0.0,2,1.7324228424887733,1
Ashley Nurse,West Indies,7,0.7777777777777778,3.5,3.3519486625575734,2.112409752405181,0,0.0055617352614015575,0.8333333333333334,-1.0,2,1.7276324713541118,1
Mosharraf Hossain,Bangladesh,7,0.3888888888888889,7.0,1.0,9.048794121014787,0,0.0,0.0,0.01,1,1.719529640887224,1
Avishka Fernando,Sri Lanka,0,0.0,0.0,2.112409752405181,10.0,0,0.0,0.0,0.01,1,1.6476645149625107,1
Suranga Lakmal,Sri Lanka,10,0.4,3.3333333333333335,2.112409752405181,7.466914261190787,0,0.0,0.0,0.6462208449906515,3,1.5556244363462186,1
Nuwan Pradeep,Sri Lanka,7,0.5384615384615384,2.3333333333333335,2.112409752405181,7.0286077854085365,0,0.0,0.0,-0.11714120423775815,3,1.5511256893367151,1
Tanbir Hayder,Bangladesh,5,0.3125,2.5,1.0,8.68508057265325,0,0.0,0.0,1.0,2,1.482077937767173,1
Taskin Ahmed,Bangladesh,7,0.21875,1.75,1.0,8.776008959743635,0,0.0,0.0,0.2575829857886717,4,1.4118629555539508,1
Shannon Gabriel,West Indies,6,0.3,1.0,3.3519486625575734,5.036994861502293,0,0.002224694104560623,0.25,-0.34389978055399795,6,1.3929158018543535,1
Dushmantha Chameera,Sri Lanka,0,0.0,0.0,2.112409752405181,8.68508057265325,0,0.0,0.0,0.01,1,1.390811346880855,1
Soumya Sarkar,Bangladesh,1,0.125,1.0,1.0,8.68508057265325,0,0.0,0.0,0.01,1,1.2956287625247382,1
Subashis Roy,Bangladesh,1,0.1111111111111111,1.0,1.0,8.68508057265325,0,0.0,0.0,0.01,1,1.2847766752012022,1
Shafiul Islam,Bangladesh,0,0.0,0.0,1.0,9.048794121014787,0,0.0,0.0,0.0,2,1.244562848349387,1
Mustafizur Rahman,Bangladesh,0,0.0,0.0,1.0,8.68508057265325,0,0.0,0.0,0.0,2,1.1735159269730817,1
Alzarri Joseph,West Indies,2,0.3333333333333333,2.0,3.3519486625575734,3.8612361170347542,0,0.0,0.0,0.01,1,1.0,1
