bowler,country,negative_rate,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,bowler_score
KA Maharaj,South Africa,-0.8111111111111111,1,0.3333333333333333,0.00684931506849315,3,2.4132665786072502,3.1989754098360663,0.006578947368421052,0.03559870550161812,2.845752722296696
JH Davey,Scotland,-0.6893203883495146,2,1.0,0.028169014084507043,1,1.5963567405007788,1.2942118982575588,0.03125,0.21621621621621623,2.8423300034071404
Kushal Malla,Nepal,-0.5701754385964912,2,1.0,0.03076923076923077,1,1.7903545378576071,1.8367186780156537,0.015873015873015872,0.1111111111111111,2.8417216666198764
Rashid Khan,Afghanistan,-0.8164924506387921,13,0.8666666666666667,0.01849217638691323,3,0.7310162726645633,1.8301952176694134,0.07692307692307693,0.13333333333333333,2.817214829381143
AR McBrine,Ireland,-0.7378640776699029,11,0.9166666666666666,0.02412280701754386,6,1.1676300169587341,1.5391135777574128,0.03773584905660377,0.07407407407407407,2.8101321069185183
JP Duminy,South Africa,-1.0506329113924051,2,0.4,0.024096385542168676,3,2.4132665786072502,2.0904925729684942,0.019736842105263157,0.10679611650485438,2.787149695650994
JM Vince,England,-0.8837209302325582,1,0.5,0.02631578947368421,1,3.2664046488346785,1.1676300169587341,0.0037735849056603774,0.11249999999999999,2.77015619288965
SA Abbott,Australia,-1.4166666666666667,1,1.0,0.011764705882352941,0,3.1989754098360663,2.8047830913206644,0.0,0.0,2.7641584387488805
Junaid Khan,Pakistan,-1.1413427561837455,6,1.2,0.018575851393188854,0,1.9053482268037645,3.225947105435511,0.0,0.0,2.7558542544755777
NP Kenjige,United States of America,-0.8323699421965318,5,1.0,0.034722222222222224,3,1.435065792914188,1.4579568052122047,0.03333333333333333,0.1,2.71478387417935
DW Steyn,South Africa,-0.8943089430894309,2,0.6666666666666666,0.01818181818181818,2,2.4132665786072502,1.6967198588183343,0.013157894736842105,0.10679611650485438,2.7118584388903137
P Khadka,Nepal,-0.6652892561983471,4,0.6666666666666666,0.024844720496894408,3,1.7903545378576071,1.5619804883252026,0.031746031746031744,0.07407407407407407,2.6709886393678004
J Cameron-Dow,Ireland,-0.7134146341463414,5,1.6666666666666667,0.042735042735042736,2,1.1676300169587341,0.7310162726645633,0.018867924528301886,0.1111111111111111,2.662908723185332
JL Denly,England,-0.9711538461538461,1,0.25,0.009900990099009901,3,3.2664046488346785,1.8478982622933784,0.0037735849056603774,0.0375,2.662272500403103
CBRLS Kumara,Sri Lanka,-0.9586776859504132,5,1.0,0.021551724137931036,3,1.2794631228474735,1.6190332270075731,0.029850746268656716,0.1461187214611872,2.65703150945688
Hasan Ali,Pakistan,-1.0548780487804879,5,0.5555555555555556,0.009633911368015413,2,1.9053482268037645,2.9242668741920195,0.00625,0.05851063829787234,2.6512784677511747
CH Gayle,West Indies,-0.8981481481481481,2,0.4,0.020618556701030927,2,1.9608700565042099,2.2972881058368544,0.011904761904761904,0.11009174311926605,2.650952477019596
KS Williamson,New Zealand,-0.7218045112781954,2,0.5,0.020833333333333332,2,2.7944583983735733,1.9158124705836943,0.0,0.0,2.6479925227765237
Yasir Shah,Pakistan,-1.0087209302325582,5,0.8333333333333334,0.01440922190201729,0,1.9053482268037645,3.2102136163358352,0.0,0.0,2.6253756795473575
A Neill,Scotland,-0.43859649122807015,1,1.0,0.04,0,1.5963567405007788,2.2383715631171195,0.0,0.0,2.618319064655885
Mohammad Hasnain,Pakistan,-1.2292490118577075,5,1.0,0.01607717041800643,0,1.9053482268037645,3.225947105435511,0.0,0.0,2.607962105347473
R Hekure,Papua New Guinea,-0.5409836065573771,2,2.0,0.06060606060606061,0,0.6445237422272472,1.7248259034963738,0.0,0.0,2.5951252541667653
TB Sole,Scotland,-0.6842105263157895,2,0.6666666666666666,0.019230769230769232,2,1.5963567405007788,1.7070889561538287,0.03125,0.10810810810810811,2.583016005943863
Mohammad Nabi,Afghanistan,-0.7664516129032258,12,0.8,0.020202020202020204,2,0.7310162726645633,1.9386504430970697,0.038461538461538464,0.1,2.5635616127442695
Mohammad Nawaz (3),Pakistan,-1.0,1,1.0,0.041666666666666664,1,1.9053482268037645,1.2794631228474735,0.00625,0.11702127659574468,2.5634225251248237
B Stanlake,Australia,-0.8032786885245902,0,0.0,0.0,0,3.1989754098360663,2.8047830913206644,0.0,0.0,2.561049695996936
AC Evans,Scotland,-1.0987654320987654,2,0.6666666666666666,0.011235955056179775,1,1.5963567405007788,1.7028343829818315,0.03125,0.21621621621621623,2.552208571504728
R Shepherd,West Indies,-0.8171428571428572,3,0.75,0.02097902097902098,4,1.9608700565042099,0.8401697087381059,0.023809523809523808,0.11009174311926605,2.539278589521711
Simi Singh,Ireland,-0.722397476340694,7,1.0,0.03056768558951965,2,1.1676300169587341,1.8067997469530663,0.009433962264150943,0.05555555555555555,2.533489276859297
NLTC Perera,Sri Lanka,-0.984182776801406,6,0.4,0.010714285714285714,5,1.2794631228474735,2.494121985860275,0.022388059701492536,0.06575342465753424,2.5263731749826794
CG Williams,Namibia,-0.7828054298642534,3,0.5,0.017341040462427744,4,1.7248259034963738,1.3454177696484322,0.04477611940298507,0.07894736842105263,2.5101674932835714
B Shikongo,Namibia,-1.05,2,2.0,0.047619047619047616,0,1.7248259034963738,1.1533580036009294,0.0,0.0,2.5083208445188365
K Birkenstock,Namibia,-1.5,1,1.0,0.1111111111111111,0,1.7248259034963738,1.435065792914188,0.0,0.0,2.462515778422254
Naveen-ul-Haq,Afghanistan,-0.8878504672897196,4,2.0,0.042105263157894736,0,0.7310162726645633,1.9608700565042099,0.0,0.0,2.4610284103165796
Soumya Sarkar,Bangladesh,-1.0338164251207729,8,1.0,0.037383177570093455,1,1.428156560476779,2.1739918403688137,0.0,0.0,2.4559847771796983
DL Chahar,India,-0.8942307692307693,1,0.5,0.010752688172043012,1,2.8047830913206644,1.9608700565042099,0.0,0.0,2.448489909603749
Mohammad Hafeez,Pakistan,-0.9968652037617555,2,0.18181818181818182,0.006289308176100629,6,1.9053482268037645,2.509535172934911,0.00625,0.01950354609929078,2.4477399973770613
PADLR Sandakan,Sri Lanka,-1.0141843971631206,4,0.5,0.009324009324009324,3,1.2794631228474735,2.3230750212555455,0.022388059701492536,0.1095890410958904,2.4466279545535734
C Green,Australia,-1.08,0,0.0,0.0,0,3.1989754098360663,2.8047830913206644,0.0,0.0,2.4424548482217605
GH Dockrell,Ireland,-0.9390862944162437,6,0.6666666666666666,0.016216216216216217,3,1.1676300169587341,1.3634869650714103,0.03773584905660377,0.14814814814814814,2.441902415139844
RR Hendricks,South Africa,-0.8666666666666667,1,0.5,0.038461538461538464,0,2.4132665786072502,1.9053482268037645,0.0,0.0,2.440682020274701
TS Chisoro,Zimbabwe,-0.8901098901098901,4,2.0,0.04938271604938271,0,0.5466637551268418,1.9053482268037645,0.0,0.0,2.426221296765756
AT Rayudu,India,-1.0833333333333333,0,0.0,0.0,0,2.8047830913206644,3.1989754098360663,0.0,0.0,2.4167696212509506
Rubel Hossain,Bangladesh,-1.1178343949044587,5,0.8333333333333334,0.014245014245014245,1,1.428156560476779,2.087462193697331,0.008849557522123894,0.11428571428571428,2.4155274919360763
MW Parkinson,England,-0.9230769230769231,0,0.0,0.0,0,3.2664046488346785,2.4132665786072502,0.0,0.0,2.4146385108662862
Qadeer Ahmed,United Arab Emirates,-0.744,3,1.0,0.03225806451612903,1,1.1533580036009294,1.3757909436140185,0.01694915254237288,0.10526315789473684,2.4124700272324824
AV Lalcheta,Oman,-0.7380952380952381,2,1.0,0.03225806451612903,1,2.2383715631171195,1.120440241364013,0.0,0.0,2.402206511588532
Mohammed Siraj,India,-1.253968253968254,0,0.0,0.0,1,2.8047830913206644,3.1989754098360663,0.0,0.0,2.3962719484976387
Fayyaz Butt,Oman,-0.8316831683168316,3,0.6,0.017857142857142856,3,2.2383715631171195,1.2413173737904852,0.008695652173913044,0.035555555555555556,2.3951588716124017
Faheem Ashraf,Pakistan,-0.9839816933638444,3,0.375,0.0069767441860465115,3,1.9053482268037645,2.3563275981012097,0.00625,0.03900709219858156,2.389843632769117
PR Stirling,Ireland,-0.7241379310344828,3,0.5,0.047619047619047616,1,1.1676300169587341,1.532806843716511,0.009433962264150943,0.1111111111111111,2.385715478903378
K Pierre,West Indies,-1.0,1,0.3333333333333333,0.006289308176100629,1,1.9608700565042099,2.2590653998666874,0.005952380952380952,0.11009174311926605,2.376099744981505
KK Ahmed,India,-1.0422535211267605,0,0.0,0.0,0,2.8047830913206644,2.9967169041048196,0.0,0.0,2.372454419310589
H Hiri,Papua New Guinea,-0.6428571428571429,2,1.0,0.07407407407407407,0,0.6445237422272472,1.9815987333067466,0.0,0.0,2.3607151306044956
JL Carter,West Indies,-1.5833333333333333,1,1.0,0.05263157894736842,1,1.9608700565042099,1.1676300169587341,0.005952380952380952,0.11009174311926605,2.358780209296218
PWA Mulder,South Africa,-0.9464285714285714,1,0.3333333333333333,0.018867924528301886,3,2.4132665786072502,1.488091490832904,0.006578947368421052,0.03559870550161812,2.348107803718905
JDF Vandersay,Sri Lanka,-1.0869565217391304,1,1.0,0.02,1,1.2794631228474735,1.9608700565042099,0.007462686567164179,0.1095890410958904,2.339868745450539
H Klaasen,South Africa,-1.0555555555555556,0,0.0,0.0,1,2.4132665786072502,3.1989754098360663,0.0,0.0,2.3373523547505592
Mohammad Abbas,Pakistan,-0.9461077844311377,1,0.3333333333333333,0.006329113924050633,0,1.9053482268037645,3.1989754098360663,0.0,0.0,2.330390403966634
D Bishoo,West Indies,-1.1643835616438356,1,0.3333333333333333,0.0058823529411764705,1,1.9608700565042099,3.2664046488346785,0.0,0.0,2.3274055359898362
DJM Short,Australia,-1.1666666666666667,0,0.0,0.0,0,3.1989754098360663,2.4132665786072502,0.0,0.0,2.285450383346655
Haris Sohail,Pakistan,-0.9736842105263158,1,0.16666666666666666,0.009009009009009009,0,1.9053482268037645,3.2214518228356037,0.0,0.0,2.283606227149259
KA Pollard,West Indies,-1.0134228187919463,3,0.42857142857142855,0.019867549668874173,4,1.9608700565042099,1.5425935700891624,0.005952380952380952,0.027522935779816512,2.2824749480741926
DAJ Bracewell,New Zealand,-1.1111111111111112,0,0.0,0.0,0,2.7944583983735733,2.8047830913206644,0.0,0.0,2.2803878570615552
GJ Delany,Ireland,-1.2295081967213115,1,0.3333333333333333,0.013333333333333334,1,1.1676300169587341,2.831226451391189,0.009433962264150943,0.1111111111111111,2.2260294355546377
C Munro,New Zealand,-0.9302325581395349,0,0.0,0.0,1,2.7944583983735733,2.1985943830731416,0.0,0.0,2.224955958425676
M Labuschagne,Australia,-1.5,0,0.0,0.0,0,3.1989754098360663,2.67427758708286,0.0,0.0,2.2225009789776777
Ashfaq Ahmed,United Arab Emirates,-1.0098039215686274,3,1.5,0.02912621359223301,0,1.1533580036009294,1.7903545378576071,0.0,0.0,2.219175787929741
AK Markram,South Africa,-1.0410958904109588,1,0.3333333333333333,0.013157894736842105,0,2.4132665786072502,2.199969812038407,0.0,0.0,2.2183925878866435
Zahoor Khan,United Arab Emirates,-0.8024691358024691,4,1.3333333333333333,0.03076923076923077,0,1.1533580036009294,1.5534953745619944,0.0,0.0,2.2064148894672795
DS Airee,Nepal,-0.7083333333333334,1,0.3333333333333333,0.029411764705882353,1,1.7903545378576071,1.8767003766117227,0.0,0.0,2.1994122142993144
HN Ya France,Namibia,-0.7592592592592593,2,0.3333333333333333,0.016260162601626018,4,1.7248259034963738,1.3454177696484322,0.014925373134328358,0.02631578947368421,2.195146205118005
BJ McCarthy,Ireland,-0.9331210191082803,8,1.1428571428571428,0.027303754266211604,0,1.1676300169587341,1.7198862748790305,0.0,0.0,2.193086459796839
SF Mire,Zimbabwe,-0.8829787234042553,5,1.6666666666666667,0.060240963855421686,0,0.5466637551268418,1.1676300169587341,0.0,0.0,2.178222904101343
Sikandar Raza,Zimbabwe,-0.7783641160949868,5,0.5555555555555556,0.01694915254237288,1,0.5466637551268418,1.4154072036297776,0.07692307692307693,0.1,2.170424013561924
Basil Hameed,United Arab Emirates,-0.8333333333333334,1,0.5,0.06666666666666667,0,1.1533580036009294,1.8367186780156537,0.0,0.0,2.1681470905589464
MA Agarwal,India,-1.6666666666666667,0,0.0,0.0,0,2.8047830913206644,3.1989754098360663,0.0,0.0,2.1667696212509506
Zahir Khan,Afghanistan,-0.8615384615384616,2,2.0,0.03571428571428571,0,0.7310162726645633,1.1676300169587341,0.0,0.0,2.144720079838921
Mosaddek Hossain,Bangladesh,-0.9405099150141643,3,0.3,0.009036144578313253,4,1.428156560476779,1.9602703535762387,0.008849557522123894,0.02857142857142857,2.136506123368182
Fakhar Zaman,Pakistan,-0.8888888888888888,0,0.0,0.0,1,1.9053482268037645,2.8398356137209646,0.0,0.0,2.11207887511985
D Paterson,South Africa,-0.74,0,0.0,0.0,1,2.4132665786072502,1.9053482268037645,0.0,0.0,2.076550362458833
Rahmat Shah,Afghanistan,-0.7863247863247863,2,0.3333333333333333,0.021739130434782608,2,0.7310162726645633,2.1048437888205274,0.019230769230769232,0.05,2.0561215507636357
EH Hutchinson,United States of America,-0.5858585858585859,1,0.3333333333333333,0.017241379310344827,1,1.435065792914188,1.9178506681570333,0.0,0.0,2.0486734263299837
DE Budge,Scotland,-0.7027027027027027,1,0.5,0.038461538461538464,0,1.5963567405007788,1.2942118982575588,0.0,0.0,2.023491622187359
MVT Fernando,Sri Lanka,-1.4516129032258065,2,1.0,0.022222222222222223,0,1.2794631228474735,2.4132665786072502,0.0,0.0,2.016752208742255
ME Sanuth,Oman,-1.0,0,0.0,0.0,2,2.2383715631171195,1.5561794816516368,0.008695652173913044,0.05333333333333334,2.005826002973456
J Kila,Papua New Guinea,-0.7,3,1.0,0.03896103896103896,0,0.6445237422272472,1.6282391999689783,0.0,0.0,2.0022541261141438
SC Williams,Zimbabwe,-0.8782287822878229,8,1.1428571428571428,0.03361344537815126,1,0.5466637551268418,1.3316254736262791,0.0,0.0,1.9662280701558892
Ali Khan,United States of America,-0.7419354838709677,1,1.0,0.043478260869565216,0,1.435065792914188,0.6445237422272472,0.0,0.0,1.9654089369538505
CS MacLeod,Scotland,-0.8,1,0.2,0.0125,2,1.5963567405007788,1.2231685688173461,0.015625,0.05405405405405406,1.9614566859144085
Sharafuddin Ashraf,Afghanistan,-0.8173913043478261,2,1.0,0.02127659574468085,0,0.7310162726645633,1.9608700565042099,0.0,0.0,1.9417881589056736
Haris Rauf,Pakistan,-0.822429906542056,1,0.5,0.011363636363636364,2,1.9053482268037645,0.5466637551268418,0.00625,0.05851063829787234,1.9349090811871172
CA Soper,Papua New Guinea,-0.693069306930693,5,0.7142857142857143,0.023809523809523808,1,0.6445237422272472,1.7520591566515067,0.0,0.0,1.9258064010184892
SG Whittingham,Scotland,-0.9622641509433962,1,1.0,0.0196078431372549,0,1.5963567405007788,1.1533580036009294,0.0,0.0,1.918971318084733
Javed Ahmadi,Afghanistan,-0.7575757575757576,1,0.5,0.04,0,0.7310162726645633,1.9608700565042099,0.0,0.0,1.8966690412056122
S Dube,India,-1.4680851063829787,0,0.0,0.0,0,2.8047830913206644,1.9608700565042099,0.0,0.0,1.8728337585686647
SS Iyer,India,-1.625,0,0.0,0.0,1,2.8047830913206644,1.9608700565042099,0.0,0.0,1.8582160973944526
RD Berrington,Scotland,-0.8272727272727273,1,0.2,0.01098901098901099,2,1.5963567405007788,1.5419381329953206,0.0,0.0,1.8498096700940208
FA Allen,West Indies,-0.9595959595959596,1,0.16666666666666666,0.005263157894736842,2,1.9608700565042099,1.4484186978526148,0.0,0.0,1.846291850343912
DAS Gunaratne,Sri Lanka,-0.8333333333333334,0,0.0,0.0,0,1.2794631228474735,2.7944583983735733,0.0,0.0,1.8392379819857667
B Muzarabani,Zimbabwe,-0.8679245283018868,2,1.0,0.021739130434782608,0,0.5466637551268418,1.9053482268037645,0.0,0.0,1.8385878460306215
BMAJ Mendis,Sri Lanka,-1.0142857142857142,0,0.0,0.0,1,1.2794631228474735,2.824709875271834,0.0,0.0,1.823579939570878
KJ O'Brien,Ireland,-0.7266187050359713,1,0.16666666666666666,0.009900990099009901,3,1.1676300169587341,1.2971057934869497,0.009433962264150943,0.037037037037037035,1.8165918275847803
A Bohara,Nepal,-0.7727272727272727,0,0.0,0.0,1,1.7903545378576071,1.8367186780156537,0.0,0.0,1.812480060273007
B Regmi,Nepal,-0.16666666666666666,0,0.0,0.0,0,1.7903545378576071,1.1533580036009294,0.0,0.0,1.810379917334117
Badal Singh,Oman,-1.1290322580645162,0,0.0,0.0,2,2.2383715631171195,1.6127101653858975,0.0,0.0,1.8085578009937446
Al-Amin Hossain,Bangladesh,-1.3492063492063493,1,1.0,0.011764705882352941,1,1.428156560476779,0.5466637551268418,0.008849557522123894,0.11428571428571428,1.8079011579092077
Asif Ali,Pakistan,-1.8,0,0.0,0.0,0,1.9053482268037645,3.2664046488346785,0.0,0.0,1.7995639381752362
Sandeep Goud,Oman,-0.96,0,0.0,0.0,1,2.2383715631171195,1.4390919535486515,0.0,0.0,1.7752159228113842
Jasdeep Singh,United States of America,-0.7681159420289855,1,0.3333333333333333,0.018867924528301886,2,1.435065792914188,1.0046244626502894,0.0,0.0,1.7549990586983653
Waheed Ahmed,United Arab Emirates,-0.7764705882352941,1,0.25,0.015151515151515152,1,1.1533580036009294,1.7083322631104672,0.0,0.0,1.754328149498516
Hussain Talat,Pakistan,-1.3076923076923077,0,0.0,0.0,0,1.9053482268037645,2.4132665786072502,0.0,0.0,1.749367284206357
MG Erasmus,Namibia,-0.6944444444444444,0,0.0,0.0,3,1.7248259034963738,1.2406212101214504,0.0,0.0,1.744705842449202
S Prasanna,Sri Lanka,-1.0555555555555556,0,0.0,0.0,0,1.2794631228474735,2.7944583983735733,0.0,0.0,1.7439998867476718
Sayed Shirzad,Afghanistan,-1.1875,1,1.0,0.017543859649122806,0,0.7310162726645633,1.9608700565042099,0.0,0.0,1.737040993814407
L Siaka,Papua New Guinea,-0.7307692307692307,2,0.5,0.02631578947368421,0,0.6445237422272472,1.748655000007115,0.0,0.0,1.735597321220792
GSNFG Jayasuriya,Sri Lanka,-0.9492753623188406,1,0.3333333333333333,0.007633587786259542,1,1.2794631228474735,1.7462843380281026,0.0,0.0,1.715932006476971
PVD Chameera,Sri Lanka,-1.1666666666666667,0,0.0,0.0,0,1.2794631228474735,2.7944583983735733,0.0,0.0,1.696380839128624
KS Airee,Nepal,-1.2083333333333333,0,0.0,0.0,0,1.7903545378576071,2.2383715631171195,0.0,0.0,1.6961249974166281
W Madhevere,Zimbabwe,-0.8851351351351351,3,0.75,0.022900763358778626,0,0.5466637551268418,1.6667523936402717,0.0,0.0,1.695388811530123
Mahmudullah,Bangladesh,-1.0852713178294573,1,0.14285714285714285,0.007142857142857143,2,1.428156560476779,1.719375564438479,0.0,0.0,1.684014293322564
CT Mumba,Zimbabwe,-1.1488095238095237,4,1.0,0.02072538860103627,0,0.5466637551268418,1.6667523936402717,0.0,0.0,1.6780669697031367
TAM Siriwardana,Sri Lanka,-1.5,0,0.0,0.0,0,1.2794631228474735,3.1989754098360663,0.0,0.0,1.677365367757838
JD Campbell,West Indies,-2.1666666666666665,0,0.0,0.0,0,1.9608700565042099,3.2664046488346785,0.0,0.0,1.6628354630894697
Hamid Hassan,Afghanistan,-0.6595744680851063,0,0.0,0.0,0,0.7310162726645633,2.6329273450044677,0.0,0.0,1.6625997380152304
Zawar Farid,United Arab Emirates,-0.8055555555555556,0,0.0,0.0,0,1.1533580036009294,2.2383715631171195,0.0,0.0,1.6345318317581612
Sabbir Rahman,Bangladesh,-1.0853658536585367,0,0.0,0.0,0,1.428156560476779,2.289459973198207,0.0,0.0,1.6312922024008183
RA Reifer,West Indies,-0.96875,0,0.0,0.0,0,1.9608700565042099,1.428156560476779,0.0,0.0,1.6134541737365116
RAS Lakmal,Sri Lanka,-1.2419354838709677,0,0.0,0.0,0,1.2794631228474735,2.603862488490412,0.0,0.0,1.6057724076574522
MD Gunathilaka,Sri Lanka,-1.1666666666666667,0,0.0,0.0,0,1.2794631228474735,2.498088341183637,0.0,0.0,1.6056480337808026
LN Rajbanshi,Nepal,-0.7674418604651163,0,0.0,0.0,1,1.7903545378576071,1.1533580036009294,0.0,0.0,1.6055364132250072
CK Tshuma,Zimbabwe,-1.1666666666666667,1,1.0,0.02857142857142857,0,0.5466637551268418,1.428156560476779,0.0,0.0,1.5922907885691198
Aarif Sheikh,Nepal,-0.8333333333333334,0,0.0,0.0,1,1.7903545378576071,1.1533580036009294,0.0,0.0,1.5772972105671996
CB Mpofu,Zimbabwe,-1.029126213592233,2,1.0,0.018867924528301886,0,0.5466637551268418,1.2978932887177566,0.0,0.0,1.5634324582314882
Samiullah Shenwari,Afghanistan,-0.8440366972477065,1,0.5,0.010869565217391304,0,0.7310162726645633,1.5364891218812493,0.0,0.0,1.525778357229214
BOP Fernando,Sri Lanka,-1.3333333333333333,0,0.0,0.0,0,1.2794631228474735,2.4132665786072502,0.0,0.0,1.508251533789967
Mohammad Boota,United Arab Emirates,-0.9166666666666666,0,0.0,0.0,1,1.1533580036009294,1.7903545378576071,0.0,0.0,1.5023852926634875
FDM Karunaratne,Sri Lanka,-1.1666666666666667,0,0.0,0.0,1,1.2794631228474735,1.9608700565042099,0.0,0.0,1.4938118439013401
PHKD Mendis,Sri Lanka,-1.4166666666666667,0,0.0,0.0,0,1.2794631228474735,2.4132665786072502,0.0,0.0,1.4725372480756813
S Bau,Papua New Guinea,-0.5922330097087378,0,0.0,0.0,0,0.6445237422272472,1.8103616813728924,0.0,0.0,1.4078325949374473
Yamin Ahmadzai,Afghanistan,-0.9090909090909091,0,0.0,0.0,0,0.7310162726645633,1.9608700565042099,0.0,0.0,1.3499157944523654
D Ravu,Papua New Guinea,-0.8725490196078431,0,0.0,0.0,1,0.6445237422272472,1.7565980321773622,0.0,0.0,1.3238691608977369
GT Main,Scotland,-0.9090909090909091,0,0.0,0.0,1,1.5963567405007788,0.6445237422272472,0.0,0.0,1.317722078552403
R Ngarava,Zimbabwe,-0.8409090909090909,0,0.0,0.0,0,0.5466637551268418,1.9053482268037645,0.0,0.0,1.2943556139476922
CT Mutombodzi,Zimbabwe,-1.3278688524590163,1,0.5,0.012345679012345678,0,0.5466637551268418,1.428156560476779,0.0,0.0,1.2278057087834935
RP Burl,Zimbabwe,-1.0416666666666667,1,0.3333333333333333,0.013333333333333334,0,0.5466637551268418,1.1676300169587341,0.0,0.0,1.2170118870572064
CJ Chibhabha,Zimbabwe,-1.2307692307692308,0,0.0,0.0,0,0.5466637551268418,1.9053482268037645,0.0,0.0,1.1272726968647753
Sultan Ahmed (2),United Arab Emirates,-0.8333333333333334,0,0.0,0.0,0,1.1533580036009294,0.5466637551268418,0.0,0.0,1.1047157912878942
H Masakadza,Zimbabwe,-0.7777777777777778,0,0.0,0.0,0,0.5466637551268418,1.1676300169587341,0.0,0.0,1.09556167060699
Shapoor Zadran,Afghanistan,-1.0,0,0.0,0.0,0,0.7310162726645633,1.1676300169587341,0.0,0.0,1.0681066932255345
HR Walsh,United States of America,-1.5,0,0.0,0.0,0,1.435065792914188,0.6445237422272472,0.0,0.0,0.9525399546038021
CP Rizwan,United Arab Emirates,-2.5,0,0.0,0.0,0,1.1533580036009294,1.7903545378576071,0.0,0.0,0.7711822851446904
A Ndlovu,Zimbabwe,-1.0625,0,0.0,0.0,0,0.5466637551268418,0.0,0.0,0.0,0.6160714285714286
